rbg,dem,mask,mainclass
25622_11124_rgb.tif,25622_11124_dem.tif,25622_11124_label.tif,10.0
26492_11242_rgb.tif,26492_11242_dem.tif,26492_11242_label.tif,10.0
25801_10791_rgb.tif,25801_10791_dem.tif,25801_10791_label.tif,10.0
26235_10907_rgb.tif,26235_10907_dem.tif,26235_10907_label.tif,10.0
26494_11175_rgb.tif,26494_11175_dem.tif,26494_11175_label.tif,10.0
26207_11139_rgb.tif,26207_11139_dem.tif,26207_11139_label.tif,10.0
25750_11186_rgb.tif,25750_11186_dem.tif,25750_11186_label.tif,10.0
25758_11193_rgb.tif,25758_11193_dem.tif,25758_11193_label.tif,10.0
25635_11116_rgb.tif,25635_11116_dem.tif,25635_11116_label.tif,10.0
26357_11356_rgb.tif,26357_11356_dem.tif,26357_11356_label.tif,10.0
26262_11357_rgb.tif,26262_11357_dem.tif,26262_11357_label.tif,10.0
26326_11109_rgb.tif,26326_11109_dem.tif,26326_11109_label.tif,10.0
26620_11527_rgb.tif,26620_11527_dem.tif,26620_11527_label.tif,10.0
25768_10831_rgb.tif,25768_10831_dem.tif,25768_10831_label.tif,10.0
25635_11055_rgb.tif,25635_11055_dem.tif,25635_11055_label.tif,10.0
26461_11143_rgb.tif,26461_11143_dem.tif,26461_11143_label.tif,10.0
26194_10923_rgb.tif,26194_10923_dem.tif,26194_10923_label.tif,10.0
26227_11129_rgb.tif,26227_11129_dem.tif,26227_11129_label.tif,10.0
26271_11213_rgb.tif,26271_11213_dem.tif,26271_11213_label.tif,10.0
26011_11355_rgb.tif,26011_11355_dem.tif,26011_11355_label.tif,10.0
26251_11196_rgb.tif,26251_11196_dem.tif,26251_11196_label.tif,10.0
26433_10968_rgb.tif,26433_10968_dem.tif,26433_10968_label.tif,10.0
25841_10885_rgb.tif,25841_10885_dem.tif,25841_10885_label.tif,10.0
25953_11331_rgb.tif,25953_11331_dem.tif,25953_11331_label.tif,10.0
26230_10931_rgb.tif,26230_10931_dem.tif,26230_10931_label.tif,10.0
26120_11057_rgb.tif,26120_11057_dem.tif,26120_11057_label.tif,10.0
25605_11077_rgb.tif,25605_11077_dem.tif,25605_11077_label.tif,10.0
25897_11043_rgb.tif,25897_11043_dem.tif,25897_11043_label.tif,10.0
26094_11024_rgb.tif,26094_11024_dem.tif,26094_11024_label.tif,10.0
25992_10890_rgb.tif,25992_10890_dem.tif,25992_10890_label.tif,10.0
26444_11021_rgb.tif,26444_11021_dem.tif,26444_11021_label.tif,10.0
26254_10918_rgb.tif,26254_10918_dem.tif,26254_10918_label.tif,10.0
26078_11167_rgb.tif,26078_11167_dem.tif,26078_11167_label.tif,10.0
26302_11094_rgb.tif,26302_11094_dem.tif,26302_11094_label.tif,10.0
26561_11473_rgb.tif,26561_11473_dem.tif,26561_11473_label.tif,10.0
25860_10842_rgb.tif,25860_10842_dem.tif,25860_10842_label.tif,10.0
26273_11025_rgb.tif,26273_11025_dem.tif,26273_11025_label.tif,10.0
25785_11271_rgb.tif,25785_11271_dem.tif,25785_11271_label.tif,10.0
26265_11323_rgb.tif,26265_11323_dem.tif,26265_11323_label.tif,10.0
26175_10965_rgb.tif,26175_10965_dem.tif,26175_10965_label.tif,10.0
26539_11099_rgb.tif,26539_11099_dem.tif,26539_11099_label.tif,10.0
26348_11038_rgb.tif,26348_11038_dem.tif,26348_11038_label.tif,10.0
26042_10936_rgb.tif,26042_10936_dem.tif,26042_10936_label.tif,10.0
26583_11487_rgb.tif,26583_11487_dem.tif,26583_11487_label.tif,10.0
25792_10864_rgb.tif,25792_10864_dem.tif,25792_10864_label.tif,10.0
26756_11536_rgb.tif,26756_11536_dem.tif,26756_11536_label.tif,10.0
25831_11319_rgb.tif,25831_11319_dem.tif,25831_11319_label.tif,10.0
25872_11274_rgb.tif,25872_11274_dem.tif,25872_11274_label.tif,10.0
25944_11001_rgb.tif,25944_11001_dem.tif,25944_11001_label.tif,10.0
26167_11066_rgb.tif,26167_11066_dem.tif,26167_11066_label.tif,10.0
26630_11535_rgb.tif,26630_11535_dem.tif,26630_11535_label.tif,10.0
26061_10912_rgb.tif,26061_10912_dem.tif,26061_10912_label.tif,10.0
26384_10988_rgb.tif,26384_10988_dem.tif,26384_10988_label.tif,10.0
26304_11368_rgb.tif,26304_11368_dem.tif,26304_11368_label.tif,10.0
25578_11117_rgb.tif,25578_11117_dem.tif,25578_11117_label.tif,10.0
26392_11188_rgb.tif,26392_11188_dem.tif,26392_11188_label.tif,10.0
26401_11110_rgb.tif,26401_11110_dem.tif,26401_11110_label.tif,10.0
25985_10945_rgb.tif,25985_10945_dem.tif,25985_10945_label.tif,10.0
25982_11025_rgb.tif,25982_11025_dem.tif,25982_11025_label.tif,10.0
26170_11071_rgb.tif,26170_11071_dem.tif,26170_11071_label.tif,10.0
26310_11017_rgb.tif,26310_11017_dem.tif,26310_11017_label.tif,10.0
25736_11177_rgb.tif,25736_11177_dem.tif,25736_11177_label.tif,10.0
25789_10889_rgb.tif,25789_10889_dem.tif,25789_10889_label.tif,10.0
25849_10954_rgb.tif,25849_10954_dem.tif,25849_10954_label.tif,10.0
26320_11394_rgb.tif,26320_11394_dem.tif,26320_11394_label.tif,10.0
26163_11040_rgb.tif,26163_11040_dem.tif,26163_11040_label.tif,10.0
26307_11361_rgb.tif,26307_11361_dem.tif,26307_11361_label.tif,10.0
26749_11566_rgb.tif,26749_11566_dem.tif,26749_11566_label.tif,10.0
26128_11040_rgb.tif,26128_11040_dem.tif,26128_11040_label.tif,10.0
26760_11546_rgb.tif,26760_11546_dem.tif,26760_11546_label.tif,10.0
26061_11105_rgb.tif,26061_11105_dem.tif,26061_11105_label.tif,10.0
26147_11418_rgb.tif,26147_11418_dem.tif,26147_11418_label.tif,10.0
26138_11027_rgb.tif,26138_11027_dem.tif,26138_11027_label.tif,10.0
26176_11125_rgb.tif,26176_11125_dem.tif,26176_11125_label.tif,10.0
26403_11103_rgb.tif,26403_11103_dem.tif,26403_11103_label.tif,10.0
26297_11100_rgb.tif,26297_11100_dem.tif,26297_11100_label.tif,10.0
26672_11464_rgb.tif,26672_11464_dem.tif,26672_11464_label.tif,10.0
26111_11342_rgb.tif,26111_11342_dem.tif,26111_11342_label.tif,10.0
25654_10958_rgb.tif,25654_10958_dem.tif,25654_10958_label.tif,10.0
26492_11203_rgb.tif,26492_11203_dem.tif,26492_11203_label.tif,10.0
26424_11120_rgb.tif,26424_11120_dem.tif,26424_11120_label.tif,10.0
25564_11090_rgb.tif,25564_11090_dem.tif,25564_11090_label.tif,10.0
26209_11125_rgb.tif,26209_11125_dem.tif,26209_11125_label.tif,10.0
26319_11114_rgb.tif,26319_11114_dem.tif,26319_11114_label.tif,10.0
26647_11421_rgb.tif,26647_11421_dem.tif,26647_11421_label.tif,10.0
25776_11191_rgb.tif,25776_11191_dem.tif,25776_11191_label.tif,10.0
26628_11393_rgb.tif,26628_11393_dem.tif,26628_11393_label.tif,10.0
25597_11122_rgb.tif,25597_11122_dem.tif,25597_11122_label.tif,10.0
25977_10869_rgb.tif,25977_10869_dem.tif,25977_10869_label.tif,10.0
25989_11000_rgb.tif,25989_11000_dem.tif,25989_11000_label.tif,10.0
26235_11213_rgb.tif,26235_11213_dem.tif,26235_11213_label.tif,10.0
26640_11357_rgb.tif,26640_11357_dem.tif,26640_11357_label.tif,10.0
26049_10969_rgb.tif,26049_10969_dem.tif,26049_10969_label.tif,10.0
26465_11455_rgb.tif,26465_11455_dem.tif,26465_11455_label.tif,10.0
26435_11502_rgb.tif,26435_11502_dem.tif,26435_11502_label.tif,10.0
26448_11016_rgb.tif,26448_11016_dem.tif,26448_11016_label.tif,10.0
26305_11112_rgb.tif,26305_11112_dem.tif,26305_11112_label.tif,10.0
25987_11369_rgb.tif,25987_11369_dem.tif,25987_11369_label.tif,10.0
26594_11304_rgb.tif,26594_11304_dem.tif,26594_11304_label.tif,10.0
25813_11211_rgb.tif,25813_11211_dem.tif,25813_11211_label.tif,10.0
26195_11368_rgb.tif,26195_11368_dem.tif,26195_11368_label.tif,10.0
26308_10939_rgb.tif,26308_10939_dem.tif,26308_10939_label.tif,10.0
25954_10886_rgb.tif,25954_10886_dem.tif,25954_10886_label.tif,10.0
26365_11437_rgb.tif,26365_11437_dem.tif,26365_11437_label.tif,10.0
26041_10942_rgb.tif,26041_10942_dem.tif,26041_10942_label.tif,10.0
26407_11104_rgb.tif,26407_11104_dem.tif,26407_11104_label.tif,10.0
26272_10893_rgb.tif,26272_10893_dem.tif,26272_10893_label.tif,10.0
26051_11124_rgb.tif,26051_11124_dem.tif,26051_11124_label.tif,10.0
25588_11112_rgb.tif,25588_11112_dem.tif,25588_11112_label.tif,10.0
26499_11480_rgb.tif,26499_11480_dem.tif,26499_11480_label.tif,10.0
25983_11010_rgb.tif,25983_11010_dem.tif,25983_11010_label.tif,10.0
26058_11000_rgb.tif,26058_11000_dem.tif,26058_11000_label.tif,10.0
26086_11112_rgb.tif,26086_11112_dem.tif,26086_11112_label.tif,10.0
26692_11456_rgb.tif,26692_11456_dem.tif,26692_11456_label.tif,10.0
26703_11445_rgb.tif,26703_11445_dem.tif,26703_11445_label.tif,10.0
26090_10992_rgb.tif,26090_10992_dem.tif,26090_10992_label.tif,10.0
26233_11409_rgb.tif,26233_11409_dem.tif,26233_11409_label.tif,10.0
26251_11160_rgb.tif,26251_11160_dem.tif,26251_11160_label.tif,10.0
26259_11152_rgb.tif,26259_11152_dem.tif,26259_11152_label.tif,10.0
26305_11443_rgb.tif,26305_11443_dem.tif,26305_11443_label.tif,10.0
26684_11480_rgb.tif,26684_11480_dem.tif,26684_11480_label.tif,10.0
26108_11015_rgb.tif,26108_11015_dem.tif,26108_11015_label.tif,10.0
26449_11003_rgb.tif,26449_11003_dem.tif,26449_11003_label.tif,10.0
26106_11398_rgb.tif,26106_11398_dem.tif,26106_11398_label.tif,10.0
25915_11325_rgb.tif,25915_11325_dem.tif,25915_11325_label.tif,10.0
26009_11015_rgb.tif,26009_11015_dem.tif,26009_11015_label.tif,10.0
26226_11137_rgb.tif,26226_11137_dem.tif,26226_11137_label.tif,10.0
25827_11211_rgb.tif,25827_11211_dem.tif,25827_11211_label.tif,10.0
26505_11253_rgb.tif,26505_11253_dem.tif,26505_11253_label.tif,10.0
26383_11168_rgb.tif,26383_11168_dem.tif,26383_11168_label.tif,10.0
25892_11337_rgb.tif,25892_11337_dem.tif,25892_11337_label.tif,10.0
25980_11028_rgb.tif,25980_11028_dem.tif,25980_11028_label.tif,10.0
26298_10955_rgb.tif,26298_10955_dem.tif,26298_10955_label.tif,10.0
26103_11024_rgb.tif,26103_11024_dem.tif,26103_11024_label.tif,10.0
25709_10944_rgb.tif,25709_10944_dem.tif,25709_10944_label.tif,10.0
25942_11057_rgb.tif,25942_11057_dem.tif,25942_11057_label.tif,10.0
26114_11116_rgb.tif,26114_11116_dem.tif,26114_11116_label.tif,10.0
26337_11094_rgb.tif,26337_11094_dem.tif,26337_11094_label.tif,10.0
26434_11150_rgb.tif,26434_11150_dem.tif,26434_11150_label.tif,10.0
26166_11152_rgb.tif,26166_11152_dem.tif,26166_11152_label.tif,10.0
26324_11136_rgb.tif,26324_11136_dem.tif,26324_11136_label.tif,10.0
25936_11038_rgb.tif,25936_11038_dem.tif,25936_11038_label.tif,10.0
25849_10890_rgb.tif,25849_10890_dem.tif,25849_10890_label.tif,10.0
26467_11438_rgb.tif,26467_11438_dem.tif,26467_11438_label.tif,10.0
26408_11251_rgb.tif,26408_11251_dem.tif,26408_11251_label.tif,10.0
26323_11133_rgb.tif,26323_11133_dem.tif,26323_11133_label.tif,10.0
26476_11412_rgb.tif,26476_11412_dem.tif,26476_11412_label.tif,10.0
26450_11421_rgb.tif,26450_11421_dem.tif,26450_11421_label.tif,10.0
26231_11201_rgb.tif,26231_11201_dem.tif,26231_11201_label.tif,10.0
25973_10847_rgb.tif,25973_10847_dem.tif,25973_10847_label.tif,10.0
26379_10970_rgb.tif,26379_10970_dem.tif,26379_10970_label.tif,10.0
26414_11118_rgb.tif,26414_11118_dem.tif,26414_11118_label.tif,10.0
26116_11070_rgb.tif,26116_11070_dem.tif,26116_11070_label.tif,10.0
25756_11199_rgb.tif,25756_11199_dem.tif,25756_11199_label.tif,10.0
26417_11187_rgb.tif,26417_11187_dem.tif,26417_11187_label.tif,10.0
25978_11071_rgb.tif,25978_11071_dem.tif,25978_11071_label.tif,10.0
26056_11338_rgb.tif,26056_11338_dem.tif,26056_11338_label.tif,10.0
26650_11352_rgb.tif,26650_11352_dem.tif,26650_11352_label.tif,10.0
26246_11201_rgb.tif,26246_11201_dem.tif,26246_11201_label.tif,10.0
25579_11021_rgb.tif,25579_11021_dem.tif,25579_11021_label.tif,10.0
25989_10987_rgb.tif,25989_10987_dem.tif,25989_10987_label.tif,10.0
26002_10892_rgb.tif,26002_10892_dem.tif,26002_10892_label.tif,10.0
25788_10876_rgb.tif,25788_10876_dem.tif,25788_10876_label.tif,10.0
26522_11204_rgb.tif,26522_11204_dem.tif,26522_11204_label.tif,10.0
26241_11232_rgb.tif,26241_11232_dem.tif,26241_11232_label.tif,10.0
26313_11355_rgb.tif,26313_11355_dem.tif,26313_11355_label.tif,10.0
25991_11086_rgb.tif,25991_11086_dem.tif,25991_11086_label.tif,10.0
26206_11134_rgb.tif,26206_11134_dem.tif,26206_11134_label.tif,10.0
26359_11087_rgb.tif,26359_11087_dem.tif,26359_11087_label.tif,10.0
26367_11122_rgb.tif,26367_11122_dem.tif,26367_11122_label.tif,10.0
26159_10994_rgb.tif,26159_10994_dem.tif,26159_10994_label.tif,10.0
26446_11073_rgb.tif,26446_11073_dem.tif,26446_11073_label.tif,10.0
26602_11534_rgb.tif,26602_11534_dem.tif,26602_11534_label.tif,10.0
26414_11163_rgb.tif,26414_11163_dem.tif,26414_11163_label.tif,10.0
26760_11504_rgb.tif,26760_11504_dem.tif,26760_11504_label.tif,10.0
26159_11018_rgb.tif,26159_11018_dem.tif,26159_11018_label.tif,10.0
26012_10879_rgb.tif,26012_10879_dem.tif,26012_10879_label.tif,10.0
26615_11326_rgb.tif,26615_11326_dem.tif,26615_11326_label.tif,10.0
25903_11049_rgb.tif,25903_11049_dem.tif,25903_11049_label.tif,10.0
25761_10878_rgb.tif,25761_10878_dem.tif,25761_10878_label.tif,10.0
26299_11436_rgb.tif,26299_11436_dem.tif,26299_11436_label.tif,10.0
25839_11274_rgb.tif,25839_11274_dem.tif,25839_11274_label.tif,10.0
26384_11183_rgb.tif,26384_11183_dem.tif,26384_11183_label.tif,10.0
25760_11193_rgb.tif,25760_11193_dem.tif,25760_11193_label.tif,10.0
25585_11030_rgb.tif,25585_11030_dem.tif,25585_11030_label.tif,10.0
25896_11327_rgb.tif,25896_11327_dem.tif,25896_11327_label.tif,10.0
26451_11414_rgb.tif,26451_11414_dem.tif,26451_11414_label.tif,10.0
26187_11383_rgb.tif,26187_11383_dem.tif,26187_11383_label.tif,10.0
26272_11201_rgb.tif,26272_11201_dem.tif,26272_11201_label.tif,10.0
26170_11147_rgb.tif,26170_11147_dem.tif,26170_11147_label.tif,10.0
25831_10830_rgb.tif,25831_10830_dem.tif,25831_10830_label.tif,10.0
25593_11110_rgb.tif,25593_11110_dem.tif,25593_11110_label.tif,10.0
25983_10871_rgb.tif,25983_10871_dem.tif,25983_10871_label.tif,10.0
26474_11430_rgb.tif,26474_11430_dem.tif,26474_11430_label.tif,10.0
25954_10988_rgb.tif,25954_10988_dem.tif,25954_10988_label.tif,10.0
26398_11145_rgb.tif,26398_11145_dem.tif,26398_11145_label.tif,10.0
25970_11334_rgb.tif,25970_11334_dem.tif,25970_11334_label.tif,10.0
26473_11096_rgb.tif,26473_11096_dem.tif,26473_11096_label.tif,10.0
25607_11108_rgb.tif,25607_11108_dem.tif,25607_11108_label.tif,10.0
25713_10959_rgb.tif,25713_10959_dem.tif,25713_10959_label.tif,10.0
25997_10970_rgb.tif,25997_10970_dem.tif,25997_10970_label.tif,10.0
25623_11120_rgb.tif,25623_11120_dem.tif,25623_11120_label.tif,10.0
26140_11034_rgb.tif,26140_11034_dem.tif,26140_11034_label.tif,10.0
26309_10949_rgb.tif,26309_10949_dem.tif,26309_10949_label.tif,10.0
26250_11194_rgb.tif,26250_11194_dem.tif,26250_11194_label.tif,10.0
26263_11067_rgb.tif,26263_11067_dem.tif,26263_11067_label.tif,10.0
26101_10986_rgb.tif,26101_10986_dem.tif,26101_10986_label.tif,10.0
26013_10984_rgb.tif,26013_10984_dem.tif,26013_10984_label.tif,10.0
25883_10953_rgb.tif,25883_10953_dem.tif,25883_10953_label.tif,10.0
26164_11016_rgb.tif,26164_11016_dem.tif,26164_11016_label.tif,10.0
26251_11161_rgb.tif,26251_11161_dem.tif,26251_11161_label.tif,10.0
26300_10976_rgb.tif,26300_10976_dem.tif,26300_10976_label.tif,10.0
25751_11158_rgb.tif,25751_11158_dem.tif,25751_11158_label.tif,10.0
25908_11333_rgb.tif,25908_11333_dem.tif,25908_11333_label.tif,10.0
26420_11247_rgb.tif,26420_11247_dem.tif,26420_11247_label.tif,10.0
26206_10925_rgb.tif,26206_10925_dem.tif,26206_10925_label.tif,10.0
26203_10923_rgb.tif,26203_10923_dem.tif,26203_10923_label.tif,10.0
26230_11022_rgb.tif,26230_11022_dem.tif,26230_11022_label.tif,10.0
26210_11345_rgb.tif,26210_11345_dem.tif,26210_11345_label.tif,10.0
25863_11264_rgb.tif,25863_11264_dem.tif,25863_11264_label.tif,10.0
26081_11073_rgb.tif,26081_11073_dem.tif,26081_11073_label.tif,10.0
25731_11161_rgb.tif,25731_11161_dem.tif,25731_11161_label.tif,10.0
25620_11035_rgb.tif,25620_11035_dem.tif,25620_11035_label.tif,10.0
26403_11132_rgb.tif,26403_11132_dem.tif,26403_11132_label.tif,10.0
25785_11220_rgb.tif,25785_11220_dem.tif,25785_11220_label.tif,10.0
26042_11349_rgb.tif,26042_11349_dem.tif,26042_11349_label.tif,10.0
26764_11496_rgb.tif,26764_11496_dem.tif,26764_11496_label.tif,10.0
26276_10932_rgb.tif,26276_10932_dem.tif,26276_10932_label.tif,10.0
26401_11106_rgb.tif,26401_11106_dem.tif,26401_11106_label.tif,10.0
26077_10970_rgb.tif,26077_10970_dem.tif,26077_10970_label.tif,10.0
26226_11020_rgb.tif,26226_11020_dem.tif,26226_11020_label.tif,10.0
25819_11279_rgb.tif,25819_11279_dem.tif,25819_11279_label.tif,10.0
26129_11067_rgb.tif,26129_11067_dem.tif,26129_11067_label.tif,10.0
26437_11043_rgb.tif,26437_11043_dem.tif,26437_11043_label.tif,10.0
25933_10997_rgb.tif,25933_10997_dem.tif,25933_10997_label.tif,10.0
25970_10853_rgb.tif,25970_10853_dem.tif,25970_10853_label.tif,10.0
26268_10964_rgb.tif,26268_10964_dem.tif,26268_10964_label.tif,10.0
26291_11090_rgb.tif,26291_11090_dem.tif,26291_11090_label.tif,10.0
26293_11436_rgb.tif,26293_11436_dem.tif,26293_11436_label.tif,10.0
26062_11341_rgb.tif,26062_11341_dem.tif,26062_11341_label.tif,10.0
26251_11150_rgb.tif,26251_11150_dem.tif,26251_11150_label.tif,10.0
25799_11215_rgb.tif,25799_11215_dem.tif,25799_11215_label.tif,10.0
26477_11493_rgb.tif,26477_11493_dem.tif,26477_11493_label.tif,10.0
25840_10844_rgb.tif,25840_10844_dem.tif,25840_10844_label.tif,10.0
26550_11467_rgb.tif,26550_11467_dem.tif,26550_11467_label.tif,10.0
25952_11038_rgb.tif,25952_11038_dem.tif,25952_11038_label.tif,10.0
26395_11390_rgb.tif,26395_11390_dem.tif,26395_11390_label.tif,10.0
26798_11522_rgb.tif,26798_11522_dem.tif,26798_11522_label.tif,10.0
26167_11163_rgb.tif,26167_11163_dem.tif,26167_11163_label.tif,10.0
26167_10936_rgb.tif,26167_10936_dem.tif,26167_10936_label.tif,10.0
26666_11368_rgb.tif,26666_11368_dem.tif,26666_11368_label.tif,10.0
26572_11299_rgb.tif,26572_11299_dem.tif,26572_11299_label.tif,10.0
26505_11325_rgb.tif,26505_11325_dem.tif,26505_11325_label.tif,10.0
25953_10849_rgb.tif,25953_10849_dem.tif,25953_10849_label.tif,10.0
26223_11415_rgb.tif,26223_11415_dem.tif,26223_11415_label.tif,10.0
25932_11325_rgb.tif,25932_11325_dem.tif,25932_11325_label.tif,10.0
26244_11409_rgb.tif,26244_11409_dem.tif,26244_11409_label.tif,10.0
26057_10926_rgb.tif,26057_10926_dem.tif,26057_10926_label.tif,10.0
25838_10950_rgb.tif,25838_10950_dem.tif,25838_10950_label.tif,10.0
26466_11092_rgb.tif,26466_11092_dem.tif,26466_11092_label.tif,10.0
26403_11159_rgb.tif,26403_11159_dem.tif,26403_11159_label.tif,10.0
25977_11367_rgb.tif,25977_11367_dem.tif,25977_11367_label.tif,10.0
25775_11277_rgb.tif,25775_11277_dem.tif,25775_11277_label.tif,10.0
26072_10910_rgb.tif,26072_10910_dem.tif,26072_10910_label.tif,10.0
26797_11530_rgb.tif,26797_11530_dem.tif,26797_11530_label.tif,10.0
25872_10873_rgb.tif,25872_10873_dem.tif,25872_10873_label.tif,10.0
26356_11092_rgb.tif,26356_11092_dem.tif,26356_11092_label.tif,10.0
26704_11595_rgb.tif,26704_11595_dem.tif,26704_11595_label.tif,10.0
25923_10881_rgb.tif,25923_10881_dem.tif,25923_10881_label.tif,10.0
26452_11002_rgb.tif,26452_11002_dem.tif,26452_11002_label.tif,10.0
26776_11519_rgb.tif,26776_11519_dem.tif,26776_11519_label.tif,10.0
26179_11151_rgb.tif,26179_11151_dem.tif,26179_11151_label.tif,10.0
26010_10989_rgb.tif,26010_10989_dem.tif,26010_10989_label.tif,10.0
25816_10807_rgb.tif,25816_10807_dem.tif,25816_10807_label.tif,10.0
25693_10978_rgb.tif,25693_10978_dem.tif,25693_10978_label.tif,10.0
26000_10988_rgb.tif,26000_10988_dem.tif,26000_10988_label.tif,10.0
26463_11093_rgb.tif,26463_11093_dem.tif,26463_11093_label.tif,10.0
25622_11094_rgb.tif,25622_11094_dem.tif,25622_11094_label.tif,10.0
26739_11495_rgb.tif,26739_11495_dem.tif,26739_11495_label.tif,10.0
25991_11053_rgb.tif,25991_11053_dem.tif,25991_11053_label.tif,10.0
26715_11618_rgb.tif,26715_11618_dem.tif,26715_11618_label.tif,10.0
25860_11325_rgb.tif,25860_11325_dem.tif,25860_11325_label.tif,10.0
25914_11047_rgb.tif,25914_11047_dem.tif,25914_11047_label.tif,10.0
26344_11422_rgb.tif,26344_11422_dem.tif,26344_11422_label.tif,10.0
26144_10953_rgb.tif,26144_10953_dem.tif,26144_10953_label.tif,10.0
26229_11090_rgb.tif,26229_11090_dem.tif,26229_11090_label.tif,10.0
26111_11047_rgb.tif,26111_11047_dem.tif,26111_11047_label.tif,10.0
26245_11058_rgb.tif,26245_11058_dem.tif,26245_11058_label.tif,10.0
26155_11215_rgb.tif,26155_11215_dem.tif,26155_11215_label.tif,10.0
25776_10859_rgb.tif,25776_10859_dem.tif,25776_10859_label.tif,10.0
26096_11368_rgb.tif,26096_11368_dem.tif,26096_11368_label.tif,10.0
25954_11318_rgb.tif,25954_11318_dem.tif,25954_11318_label.tif,10.0
26255_11430_rgb.tif,26255_11430_dem.tif,26255_11430_label.tif,10.0
25737_10795_rgb.tif,25737_10795_dem.tif,25737_10795_label.tif,10.0
26081_11075_rgb.tif,26081_11075_dem.tif,26081_11075_label.tif,10.0
25653_10955_rgb.tif,25653_10955_dem.tif,25653_10955_label.tif,10.0
25796_11280_rgb.tif,25796_11280_dem.tif,25796_11280_label.tif,10.0
26408_11128_rgb.tif,26408_11128_dem.tif,26408_11128_label.tif,10.0
26376_10958_rgb.tif,26376_10958_dem.tif,26376_10958_label.tif,10.0
26185_11070_rgb.tif,26185_11070_dem.tif,26185_11070_label.tif,10.0
25870_10941_rgb.tif,25870_10941_dem.tif,25870_10941_label.tif,10.0
25848_10888_rgb.tif,25848_10888_dem.tif,25848_10888_label.tif,10.0
26197_10966_rgb.tif,26197_10966_dem.tif,26197_10966_label.tif,10.0
26416_11233_rgb.tif,26416_11233_dem.tif,26416_11233_label.tif,10.0
25862_11225_rgb.tif,25862_11225_dem.tif,25862_11225_label.tif,10.0
25726_10908_rgb.tif,25726_10908_dem.tif,25726_10908_label.tif,10.0
26291_11441_rgb.tif,26291_11441_dem.tif,26291_11441_label.tif,10.0
26274_10933_rgb.tif,26274_10933_dem.tif,26274_10933_label.tif,10.0
26105_11376_rgb.tif,26105_11376_dem.tif,26105_11376_label.tif,10.0
26240_11157_rgb.tif,26240_11157_dem.tif,26240_11157_label.tif,10.0
26390_11160_rgb.tif,26390_11160_dem.tif,26390_11160_label.tif,10.0
26018_11366_rgb.tif,26018_11366_dem.tif,26018_11366_label.tif,10.0
26202_10983_rgb.tif,26202_10983_dem.tif,26202_10983_label.tif,10.0
26111_11038_rgb.tif,26111_11038_dem.tif,26111_11038_label.tif,10.0
26023_11025_rgb.tif,26023_11025_dem.tif,26023_11025_label.tif,10.0
26061_11382_rgb.tif,26061_11382_dem.tif,26061_11382_label.tif,10.0
25841_10887_rgb.tif,25841_10887_dem.tif,25841_10887_label.tif,10.0
26285_11047_rgb.tif,26285_11047_dem.tif,26285_11047_label.tif,10.0
26224_11152_rgb.tif,26224_11152_dem.tif,26224_11152_label.tif,10.0
25843_10898_rgb.tif,25843_10898_dem.tif,25843_10898_label.tif,10.0
25927_11054_rgb.tif,25927_11054_dem.tif,25927_11054_label.tif,10.0
26353_11062_rgb.tif,26353_11062_dem.tif,26353_11062_label.tif,10.0
26310_10946_rgb.tif,26310_10946_dem.tif,26310_10946_label.tif,10.0
26052_10988_rgb.tif,26052_10988_dem.tif,26052_10988_label.tif,10.0
26051_10986_rgb.tif,26051_10986_dem.tif,26051_10986_label.tif,10.0
26434_11501_rgb.tif,26434_11501_dem.tif,26434_11501_label.tif,10.0
26231_11021_rgb.tif,26231_11021_dem.tif,26231_11021_label.tif,10.0
26421_11254_rgb.tif,26421_11254_dem.tif,26421_11254_label.tif,10.0
25984_10875_rgb.tif,25984_10875_dem.tif,25984_10875_label.tif,10.0
26003_10994_rgb.tif,26003_10994_dem.tif,26003_10994_label.tif,10.0
25824_11326_rgb.tif,25824_11326_dem.tif,25824_11326_label.tif,10.0
26376_11000_rgb.tif,26376_11000_dem.tif,26376_11000_label.tif,10.0
26453_11158_rgb.tif,26453_11158_dem.tif,26453_11158_label.tif,10.0
26204_10982_rgb.tif,26204_10982_dem.tif,26204_10982_label.tif,10.0
26444_10989_rgb.tif,26444_10989_dem.tif,26444_10989_label.tif,10.0
25913_10935_rgb.tif,25913_10935_dem.tif,25913_10935_label.tif,10.0
25989_11010_rgb.tif,25989_11010_dem.tif,25989_11010_label.tif,10.0
26059_10918_rgb.tif,26059_10918_dem.tif,26059_10918_label.tif,10.0
26174_11219_rgb.tif,26174_11219_dem.tif,26174_11219_label.tif,10.0
25998_11345_rgb.tif,25998_11345_dem.tif,25998_11345_label.tif,10.0
26347_11034_rgb.tif,26347_11034_dem.tif,26347_11034_label.tif,10.0
26012_10984_rgb.tif,26012_10984_dem.tif,26012_10984_label.tif,10.0
26620_11392_rgb.tif,26620_11392_dem.tif,26620_11392_label.tif,10.0
26081_11379_rgb.tif,26081_11379_dem.tif,26081_11379_label.tif,10.0
26250_10906_rgb.tif,26250_10906_dem.tif,26250_10906_label.tif,10.0
26411_11149_rgb.tif,26411_11149_dem.tif,26411_11149_label.tif,10.0
25851_10892_rgb.tif,25851_10892_dem.tif,25851_10892_label.tif,10.0
25977_11012_rgb.tif,25977_11012_dem.tif,25977_11012_label.tif,10.0
26415_11013_rgb.tif,26415_11013_dem.tif,26415_11013_label.tif,10.0
